Loc_Num,Corp_Copy_DT,Dms_Image_ID
9987,2022,994101,10/14/2022 13:43:34
9980,2022,999557,10/14/2022 13:43:31
9993,2022,991832,10/14/2022 13:43:34
9982,2022,995202,10/14/2022 13:43:35
9993,2022,991034,10/14/2022 13:43:32
9990,2022,997249,10/14/2022 13:43:35
9987,2022,994907,10/14/2022 13:43:36
9993,2022,998283,10/14/2022 13:43:33
9997,2022,997465,10/14/2022 13:43:36
9986,2022,991441,10/14/2022 13:43:37
9990,2022,994655,10/14/2022 13:43:34
9992,2022,999048,10/14/2022 13:43:37
9991,2022,998049,10/14/2022 13:43:38
9996,2022,993503,10/14/2022 13:43:35
9989,2022,993852,10/14/2022 13:43:38
9998,2022,991389,10/14/2022 13:43:39
9980,2022,997482,10/14/2022 13:43:39
9998,2022,993653,10/14/2022 13:43:36
9997,2022,993609,10/14/2022 13:43:40
9988,2022,993633,10/14/2022 13:43:37
9984,2022,991529,10/14/2022 13:43:40
9991,2022,992966,10/14/2022 13:43:41
9989,2022,993150,10/14/2022 13:43:41
9986,2022,992981,10/14/2022 13:43:38
9998,2022,994590,10/14/2022 13:43:42
9992,2022,993834,10/14/2022 13:43:42
9997,2022,995685,10/14/2022 13:43:39
9995,2022,999360,10/14/2022 13:43:43
9994,2022,998980,10/14/2022 13:43:43
9986,2022,993599,10/14/2022 13:43:40
9982,2022,993944,10/14/2022 13:43:44
9985,2022,998255,10/14/2022 13:43:44
9987,2022,993783,10/14/2022 13:43:41
9998,2022,992926,10/14/2022 13:43:45
9991,2022,991287,10/14/2022 13:43:45
9982,2022,999164,10/14/2022 13:43:42
9997,2022,996628,10/14/2022 13:43:46
9993,2022,993349,10/14/2022 13:43:46
9992,2022,997363,10/14/2022 13:43:43
9991,2022,992342,10/14/2022 13:43:47
9997,2022,995377,10/14/2022 13:43:47
9984,2022,999861,10/14/2022 13:43:44
9987,2022,992082,10/14/2022 13:43:48
9988,2022,993244,10/14/2022 13:43:48
9998,2022,995334,10/14/2022 13:43:45
9993,2022,994124,10/14/2022 13:43:49
9985,2022,998311,10/14/2022 13:43:49
9985,2022,993259,10/14/2022 13:43:46
9990,2022,998808,10/14/2022 13:43:50
9985,2022,996878,10/14/2022 13:43:50
9997,2022,995195,10/14/2022 13:43:47
9986,2022,997029,10/14/2022 13:43:51
9983,2022,996638,10/14/2022 13:43:51
9995,2022,997917,10/14/2022 13:43:48
9992,2022,994558,10/14/2022 13:43:52
9980,2022,996752,10/14/2022 13:43:52
9993,2022,992811,10/14/2022 13:43:49
9996,2022,996427,10/14/2022 13:43:53
9987,2022,992146,10/14/2022 13:43:53
9989,2022,994841,10/14/2022 13:43:50
9997,2022,995001,10/14/2022 13:43:54
9987,2022,995561,10/14/2022 13:43:51
9986,2022,992033,10/14/2022 13:43:54
9991,2022,991676,10/14/2022 13:43:55
9996,2022,998413,10/14/2022 13:43:52
9991,2022,999465,10/14/2022 13:43:55
9988,2022,997090,10/14/2022 13:43:56
9992,2022,996892,10/14/2022 13:43:53
9991,2022,997591,10/14/2022 13:43:56
9981,2022,992333,10/14/2022 13:43:57
9987,2022,992145,10/14/2022 13:43:54
9990,2022,994051,10/14/2022 13:43:57
9992,2022,993491,10/14/2022 13:43:58
9991,2022,996966,10/14/2022 13:43:55
9994,2022,994335,10/14/2022 13:43:58
9985,2022,997189,10/14/2022 13:43:56
9986,2022,995519,10/14/2022 13:43:59
9990,2022,999054,10/14/2022 13:43:59
9994,2022,994616,10/14/2022 13:44:00
9983,2022,995850,10/14/2022 13:43:57
9985,2022,993712,10/14/2022 13:44:00
9988,2022,993952,10/14/2022 13:44:01
9987,2022,992888,10/14/2022 13:44:01
9994,2022,995198,10/14/2022 13:43:58
9981,2022,996788,10/14/2022 13:44:02
9998,2022,995354,10/14/2022 13:44:02
9982,2022,998748,10/14/2022 13:43:59
9990,2022,994157,10/14/2022 13:44:03
9992,2022,994218,10/14/2022 13:44:03
9993,2022,996445,10/14/2022 13:44:00
9990,2022,992933,10/14/2022 13:44:04
9985,2022,991639,10/14/2022 13:44:04
9991,2022,998157,10/14/2022 13:44:01
9986,2022,992610,10/14/2022 13:44:05
9987,2022,992466,10/14/2022 13:44:02
9994,2022,995581,10/14/2022 13:44:05
9996,2022,995284,10/14/2022 13:44:06
9989,2022,996057,10/14/2022 13:44:03
9998,2022,992133,10/14/2022 13:44:06
9981,2022,991470,10/14/2022 13:44:07
9981,2022,998239,10/14/2022 13:44:04
9992,2022,993729,10/14/2022 13:44:07
9992,2022,996914,10/14/2022 13:44:08
9988,2022,993248,10/14/2022 13:44:05
9987,2022,991609,10/14/2022 13:44:08
9980,2022,994608,10/14/2022 13:44:09
9992,2022,999065,10/14/2022 13:44:06
9990,2022,996372,10/14/2022 13:44:09
9990,2022,999248,10/14/2022 13:44:10
9986,2022,997904,10/14/2022 13:44:07
9982,2022,993370,10/14/2022 13:44:10
9990,2022,997971,10/14/2022 13:44:11
9992,2022,996877,10/14/2022 13:44:08
9981,2022,996434,10/14/2022 13:44:11
9986,2022,995421,10/14/2022 13:44:12
9983,2022,992768,10/14/2022 13:44:12
9981,2022,994939,10/14/2022 13:44:09
9985,2022,999289,10/14/2022 13:44:13
9985,2022,999713,10/14/2022 13:44:13
9998,2022,997489,10/14/2022 13:44:10
9991,2022,991182,10/14/2022 13:44:14
9981,2022,996580,10/14/2022 13:44:14
9989,2022,998551,10/14/2022 13:44:11
9988,2022,999048,10/14/2022 13:44:15
9982,2022,999218,10/14/2022 13:44:15
9996,2022,997556,10/14/2022 13:44:16
9984,2022,996486,10/14/2022 13:44:12
9985,2022,995492,10/14/2022 13:44:16
9986,2022,996569,10/14/2022 13:44:17
9995,2022,992952,10/14/2022 13:44:13
9993,2022,997468,10/14/2022 13:44:17
9995,2022,996381,10/14/2022 13:44:18
9982,2022,997454,10/14/2022 13:44:14
9991,2022,995932,10/14/2022 13:44:18
9980,2022,996740,10/14/2022 13:44:19
9988,2022,994646,10/14/2022 13:44:19
9982,2022,991190,10/14/2022 13:44:15
9994,2022,999360,10/14/2022 13:44:20
9993,2022,998481,10/14/2022 13:44:20
9990,2022,991722,10/14/2022 13:44:21
9984,2022,994111,10/14/2022 13:44:16
9985,2022,995221,10/14/2022 13:44:21
9994,2022,994926,10/14/2022 13:44:17
9995,2022,996751,10/14/2022 13:44:22
9981,2022,997409,10/14/2022 13:44:22
9981,2022,997279,10/14/2022 13:44:18
9998,2022,995533,10/14/2022 13:44:23
9981,2022,998175,10/14/2022 13:44:19
9993,2022,991991,10/14/2022 13:44:23
9980,2022,994170,10/14/2022 13:44:20
9985,2022,996115,10/14/2022 13:44:24
9994,2022,991399,10/14/2022 13:44:24
9986,2022,997790,10/14/2022 13:44:21
9997,2022,994219,10/14/2022 13:44:25
9989,2022,991523,10/14/2022 13:44:25
9987,2022,992147,10/14/2022 13:44:22
9984,2022,998918,10/14/2022 13:44:26
9989,2022,993788,10/14/2022 13:44:23
9990,2022,994884,10/14/2022 13:44:26
9980,2022,992961,10/14/2022 13:44:27
9985,2022,994805,10/14/2022 13:44:24
9986,2022,995944,10/14/2022 13:44:27
9984,2022,995767,10/14/2022 13:44:28
9994,2022,993957,10/14/2022 13:44:28
9981,2022,995499,10/14/2022 13:44:25
9996,2022,992352,10/14/2022 13:44:29
9992,2022,997262,10/14/2022 13:44:29
9991,2022,996048,10/14/2022 13:44:26
9990,2022,992759,10/14/2022 13:44:30
9993,2022,994628,10/14/2022 13:44:30
9986,2022,997175,10/14/2022 13:44:27
9995,2022,993461,10/14/2022 13:44:31
9993,2022,991748,10/14/2022 13:44:31
9983,2022,999208,10/14/2022 13:44:28
9996,2022,998788,10/14/2022 13:44:32
9998,2022,999021,10/14/2022 13:44:32
9992,2022,996022,10/14/2022 13:44:29
9983,2022,992743,10/14/2022 13:44:33
9995,2022,995251,10/14/2022 13:44:30
9992,2022,992391,10/14/2022 13:44:33
9995,2022,995423,10/14/2022 13:44:34
9981,2022,998801,10/14/2022 13:44:34
9997,2022,998922,10/14/2022 13:44:31
9995,2022,994795,10/14/2022 13:44:35
9995,2022,999421,10/14/2022 13:44:32
9980,2022,998274,10/14/2022 13:44:35
9985,2022,995726,10/14/2022 13:44:36
9994,2022,992576,10/14/2022 13:44:33
9995,2022,993896,10/14/2022 13:44:36
9993,2022,997413,10/14/2022 13:44:37
9990,2022,998654,10/14/2022 13:44:34
9982,2022,993778,10/14/2022 13:44:37
9998,2022,991545,10/14/2022 13:44:38
9986,2022,994363,10/14/2022 13:44:35
9992,2022,997420,10/14/2022 13:44:38
9982,2022,999899,10/14/2022 13:44:39
9987,2022,992778,10/14/2022 13:44:39
9983,2022,999057,10/14/2022 13:44:36
9982,2022,991801,10/14/2022 13:44:40
9985,2022,998864,10/14/2022 13:44:40
9994,2022,998104,10/14/2022 13:44:37
9980,2022,991998,10/14/2022 13:44:41
9986,2022,992793,10/14/2022 13:44:41
9992,2022,993128,10/14/2022 13:44:42
9994,2022,992478,10/14/2022 13:44:38
9980,2022,991784,10/14/2022 13:44:42
9996,2022,993946,10/14/2022 13:44:43
9993,2022,992177,10/14/2022 13:44:39
9997,2022,991300,10/14/2022 13:44:43
9992,2022,991358,10/14/2022 13:44:44
9998,2022,999801,10/14/2022 13:44:40
9981,2022,993781,10/14/2022 13:44:44
9983,2022,992662,10/14/2022 13:44:45
9990,2022,994296,10/14/2022 13:44:41
9994,2022,996196,10/14/2022 13:44:45
9992,2022,991931,10/14/2022 13:44:46
9991,2022,992258,10/14/2022 13:44:42
9991,2022,991541,10/14/2022 13:44:46
9989,2022,997038,10/14/2022 13:44:43
9995,2022,995817,10/14/2022 13:44:48
9982,2022,994088,10/14/2022 13:44:48
9989,2022,996845,10/14/2022 13:44:47
9980,2022,995489,10/14/2022 13:44:44
9985,2022,997232,10/14/2022 13:44:49
9987,2022,992114,10/14/2022 13:44:48
9983,2022,995036,10/14/2022 13:44:49
9990,2022,995862,10/14/2022 13:44:45
9989,2022,992959,10/14/2022 13:44:50
9998,2022,995060,10/14/2022 13:44:50
9986,2022,995658,10/14/2022 13:44:46
9984,2022,995589,10/14/2022 13:44:51
9994,2022,998010,10/14/2022 13:44:51
9991,2022,996667,10/14/2022 13:44:47
9984,2022,997709,10/14/2022 13:44:52
9990,2022,992637,10/14/2022 13:44:48
9995,2022,999712,10/14/2022 13:44:52
9987,2022,999729,10/14/2022 13:44:54
9981,2022,997849,10/14/2022 13:44:49
9980,2022,993933,10/14/2022 13:44:53
9991,2022,995205,10/14/2022 13:44:54
9993,2022,997302,10/14/2022 13:44:50
9982,2022,995965,10/14/2022 13:44:54
9990,2022,996644,10/14/2022 13:44:51
9991,2022,992595,10/14/2022 13:44:55
9996,2022,991136,10/14/2022 13:44:55
9997,2022,993995,10/14/2022 13:44:52
9987,2022,992499,10/14/2022 13:44:56
9992,2022,998199,10/14/2022 13:44:56
9991,2022,997020,10/14/2022 13:44:57
9982,2022,994928,10/14/2022 13:44:53
9990,2022,992450,10/14/2022 13:44:57
9983,2022,992607,10/14/2022 13:44:54
9980,2022,991036,10/14/2022 13:44:58
9981,2022,998844,10/14/2022 13:44:58
9991,2022,991344,10/14/2022 13:44:59
9996,2022,993331,10/14/2022 13:44:55
9981,2022,991820,10/14/2022 13:44:59
9981,2022,994732,10/14/2022 13:45:00
9987,2022,995114,10/14/2022 13:45:01
9984,2022,996955,10/14/2022 13:45:00
9980,2022,991247,10/14/2022 13:44:56
9998,2022,992086,10/14/2022 13:45:02
9997,2022,991444,10/14/2022 13:45:01
9996,2022,996257,10/14/2022 13:44:57
9986,2022,994627,10/14/2022 13:45:02
9994,2022,995869,10/14/2022 13:45:03
9992,2022,996951,10/14/2022 13:45:03
9990,2022,997553,10/14/2022 13:44:58
9990,2022,993695,10/14/2022 13:45:04
9991,2022,996717,10/14/2022 13:45:04
9983,2022,991200,10/14/2022 13:44:59
9984,2022,999976,10/14/2022 13:45:06
9983,2022,998367,10/14/2022 13:45:05
9988,2022,993008,10/14/2022 13:45:00
9996,2022,994345,10/14/2022 13:45:06
9987,2022,998808,10/14/2022 13:45:01
9983,2022,998965,10/14/2022 13:45:06
9995,2022,999832,10/14/2022 13:45:02
9992,2022,991249,10/14/2022 13:45:07
9985,2022,992931,10/14/2022 13:45:07
9986,2022,994049,10/14/2022 13:45:03
9993,2022,997157,10/14/2022 13:45:08
9988,2022,994346,10/14/2022 13:45:04
9996,2022,994671,10/14/2022 13:45:08
9986,2022,994139,10/14/2022 13:45:09
9989,2022,996495,10/14/2022 13:45:06
9982,2022,992429,10/14/2022 13:45:09
9993,2022,999099,10/14/2022 13:45:10
9986,2022,995394,10/14/2022 13:45:06
9984,2022,992582,10/14/2022 13:45:10
9994,2022,998182,10/14/2022 13:45:11
9982,2022,998973,10/14/2022 13:45:07
9986,2022,997513,10/14/2022 13:45:11
9994,2022,996197,10/14/2022 13:45:12
9992,2022,994413,10/14/2022 13:45:12
9989,2022,997924,10/14/2022 13:45:08
9994,2022,996868,10/14/2022 13:45:13
9986,2022,995101,10/14/2022 13:45:13
9994,2022,998113,10/14/2022 13:45:09
9992,2022,998258,10/14/2022 13:45:14
9997,2022,993619,10/14/2022 13:45:14
9985,2022,995583,10/14/2022 13:45:10
9995,2022,998078,10/14/2022 13:45:15
9989,2022,997001,10/14/2022 13:45:11
9993,2022,994217,10/14/2022 13:45:15
9991,2022,995541,10/14/2022 13:45:16
9989,2022,992406,10/14/2022 13:45:12
9995,2022,996883,10/14/2022 13:45:16
9996,2022,998502,10/14/2022 13:45:13
9981,2022,992190,10/14/2022 13:45:17
9989,2022,993264,10/14/2022 13:45:17
9996,2022,995863,10/14/2022 13:45:14
9993,2022,993516,10/14/2022 13:45:18
9994,2022,997966,10/14/2022 13:45:18
9989,2022,999404,10/14/2022 13:45:15
9993,2022,991767,10/14/2022 13:45:19
9984,2022,993109,10/14/2022 13:45:19
9993,2022,995524,10/14/2022 13:45:16
9988,2022,993461,10/14/2022 13:45:20
9982,2022,991319,10/14/2022 13:45:20
9983,2022,992686,10/14/2022 13:45:17
9985,2022,999441,10/14/2022 13:45:21
9982,2022,997921,10/14/2022 13:45:21
9988,2022,997595,10/14/2022 13:45:18
9995,2022,996084,10/14/2022 13:45:22
9994,2022,998409,10/14/2022 13:45:22
9998,2022,992623,10/14/2022 13:45:19
9991,2022,992122,10/14/2022 13:45:23
9985,2022,994588,10/14/2022 13:45:20
9998,2022,996454,10/14/2022 13:45:23
9993,2022,998828,10/14/2022 13:45:24
9998,2022,996475,10/14/2022 13:45:21
9988,2022,996974,10/14/2022 13:45:24
9983,2022,991964,10/14/2022 13:45:25
9993,2022,998709,10/14/2022 13:45:22
9986,2022,996939,10/14/2022 13:45:25
9991,2022,998314,10/14/2022 13:45:26
9994,2022,993563,10/14/2022 13:45:23
9995,2022,999919,10/14/2022 13:45:26
9991,2022,997646,10/14/2022 13:45:24
9992,2022,992829,10/14/2022 13:45:27
9986,2022,999885,10/14/2022 13:45:27
9998,2022,996732,10/14/2022 13:45:29
9989,2022,995964,10/14/2022 13:45:25
9993,2022,991203,10/14/2022 13:45:28
9996,2022,998619,10/14/2022 13:45:29
9985,2022,996817,10/14/2022 13:45:26
9994,2022,994628,10/14/2022 13:45:29
9983,2022,998798,10/14/2022 13:45:30
9990,2022,998930,10/14/2022 13:45:30
9980,2022,996848,10/14/2022 13:45:27
9983,2022,996414,10/14/2022 13:45:31
9994,2022,998836,10/14/2022 13:45:31
9980,2022,997259,10/14/2022 13:45:28
9982,2022,996960,10/14/2022 13:45:32
9983,2022,995384,10/14/2022 13:45:32
9987,2022,998021,10/14/2022 13:45:29
9988,2022,992855,10/14/2022 13:45:33
9998,2022,999791,10/14/2022 13:45:30
9993,2022,996450,10/14/2022 13:45:33
9992,2022,991608,10/14/2022 13:45:34
9995,2022,995563,10/14/2022 13:45:34
9993,2022,994438,10/14/2022 13:45:31
9991,2022,992310,10/14/2022 13:45:35
9998,2022,997356,10/14/2022 13:45:35
9984,2022,999766,10/14/2022 13:45:32
9982,2022,997858,10/14/2022 13:45:36
9980,2022,994428,10/14/2022 13:45:36
9982,2022,999320,10/14/2022 13:45:33
9982,2022,997587,10/14/2022 13:45:37
9980,2022,996906,10/14/2022 13:45:37
9988,2022,999698,10/14/2022 13:45:34
9998,2022,997575,10/14/2022 13:45:38
9995,2022,993456,10/14/2022 13:45:35
9992,2022,998081,10/14/2022 13:45:38
9982,2022,999214,10/14/2022 13:45:40
9983,2022,993918,10/14/2022 13:45:36
9985,2022,996541,10/14/2022 13:45:39
9994,2022,998302,10/14/2022 13:45:40
9997,2022,999819,10/14/2022 13:45:37
9985,2022,999041,10/14/2022 13:45:40
9986,2022,991837,10/14/2022 13:45:41
9995,2022,994496,10/14/2022 13:45:38
9981,2022,995886,10/14/2022 13:45:41
9981,2022,999220,10/14/2022 13:45:42
9984,2022,991602,10/14/2022 13:45:42
9984,2022,996030,10/14/2022 13:45:39
9986,2022,996170,10/14/2022 13:45:43
9992,2022,993995,10/14/2022 13:45:43
9980,2022,995902,10/14/2022 13:45:40
9987,2022,994384,10/14/2022 13:45:44
9984,2022,993573,10/14/2022 13:45:44
9991,2022,994151,10/14/2022 13:45:41
9985,2022,992453,10/14/2022 13:45:45
9993,2022,997451,10/14/2022 13:45:45
9998,2022,996939,10/14/2022 13:45:42
9991,2022,999014,10/14/2022 13:45:46
9985,2022,992945,10/14/2022 13:45:46
9988,2022,992855,10/14/2022 13:45:43
9983,2022,992868,10/14/2022 13:45:47
9985,2022,995663,10/14/2022 13:45:47
9984,2022,996916,10/14/2022 13:45:44
9986,2022,993321,10/14/2022 13:45:48
9980,2022,991466,10/14/2022 13:45:48
9993,2022,999863,10/14/2022 13:45:45
9997,2022,992672,10/14/2022 13:45:49
9983,2022,997289,10/14/2022 13:45:49
9984,2022,994859,10/14/2022 13:45:46
9998,2022,997505,10/14/2022 13:45:50
9984,2022,997294,10/14/2022 13:45:50
9989,2022,993759,10/14/2022 13:45:51
9995,2022,992913,10/14/2022 13:45:47
9985,2022,995918,10/14/2022 13:45:51
9989,2022,995703,10/14/2022 13:45:48
9988,2022,994495,10/14/2022 13:45:52
9995,2022,993967,10/14/2022 13:45:52
9998,2022,997748,10/14/2022 13:45:49
9981,2022,993338,10/14/2022 13:45:53
9985,2022,994516,10/14/2022 13:45:53
9991,2022,991006,10/14/2022 13:45:50
9991,2022,999613,10/14/2022 13:45:54
9989,2022,997023,10/14/2022 13:45:54
9992,2022,999770,10/14/2022 13:45:51
9995,2022,991500,10/14/2022 13:45:55
9985,2022,995799,10/14/2022 13:45:52
9987,2022,996786,10/14/2022 13:45:55
9989,2022,993511,10/14/2022 13:45:56
9982,2022,998729,10/14/2022 13:45:53
9993,2022,996525,10/14/2022 13:45:56
9988,2022,994267,10/14/2022 13:45:54
9996,2022,992084,10/14/2022 13:45:57
9997,2022,998156,10/14/2022 13:45:57
9993,2022,991681,10/14/2022 13:45:55
9982,2022,995518,10/14/2022 13:45:58
9982,2022,996249,10/14/2022 13:45:58
9988,2022,999918,10/14/2022 13:45:56
9989,2022,991260,10/14/2022 13:45:59
9980,2022,996255,10/14/2022 13:45:59
9994,2022,994408,10/14/2022 13:46:00
9990,2022,997916,10/14/2022 13:45:57
9983,2022,998490,10/14/2022 13:46:00
9998,2022,998091,10/14/2022 13:46:01
9995,2022,998114,10/14/2022 13:46:01
9982,2022,996211,10/14/2022 13:45:58
9986,2022,995696,10/14/2022 13:46:02
9989,2022,996355,10/14/2022 13:46:02
9998,2022,992205,10/14/2022 13:45:59
9991,2022,994194,10/14/2022 13:46:03
9994,2022,999156,10/14/2022 13:46:03
9997,2022,997519,10/14/2022 13:46:00
9995,2022,994882,10/14/2022 13:46:04
9983,2022,994175,10/14/2022 13:46:04
9997,2022,994228,10/14/2022 13:46:01
9992,2022,999793,10/14/2022 13:46:05
9989,2022,993944,10/14/2022 13:46:05
9997,2022,991799,10/14/2022 13:46:02
9984,2022,994387,10/14/2022 13:46:06
9985,2022,994440,10/14/2022 13:46:06
9988,2022,992731,10/14/2022 13:46:03
9985,2022,996233,10/14/2022 13:46:07
9991,2022,998472,10/14/2022 13:46:07
9992,2022,996643,10/14/2022 13:46:08
9996,2022,997917,10/14/2022 13:46:04
9985,2022,991506,10/14/2022 13:46:08
9997,2022,991585,10/14/2022 13:46:09
9998,2022,994237,10/14/2022 13:46:05
9997,2022,998683,10/14/2022 13:46:09
9980,2022,994830,10/14/2022 13:46:10
9997,2022,997080,10/14/2022 13:46:06
9987,2022,998576,10/14/2022 13:46:10
9982,2022,996627,10/14/2022 13:46:07
9994,2022,996594,10/14/2022 13:46:11
9981,2022,994183,10/14/2022 13:46:11
9986,2022,996649,10/14/2022 13:46:08
9990,2022,991268,10/14/2022 13:46:12
9997,2022,994699,10/14/2022 13:46:12
9989,2022,991484,10/14/2022 13:46:09
9982,2022,998694,10/14/2022 13:46:13
9995,2022,995196,10/14/2022 13:46:13
9986,2022,992371,10/14/2022 13:46:10
9992,2022,991689,10/14/2022 13:46:14
9993,2022,993304,10/14/2022 13:46:14
9983,2022,998925,10/14/2022 13:46:15
9995,2022,998093,10/14/2022 13:46:11
9981,2022,999012,10/14/2022 13:46:15
9981,2022,998672,10/14/2022 13:46:16
9993,2022,996057,10/14/2022 13:46:16
9990,2022,993121,10/14/2022 13:46:12
9996,2022,995206,10/14/2022 13:46:17
9996,2022,994051,10/14/2022 13:46:13
9993,2022,999106,10/14/2022 13:46:17
9989,2022,997098,10/14/2022 13:46:18
9982,2022,995838,10/14/2022 13:46:14
9980,2022,996732,10/14/2022 13:46:18
9987,2022,995332,10/14/2022 13:46:19
9997,2022,995873,10/14/2022 13:46:15
9990,2022,992638,10/14/2022 13:46:19
9995,2022,996595,10/14/2022 13:46:20
9994,2022,996965,10/14/2022 13:46:16
9991,2022,991705,10/14/2022 13:46:20
9990,2022,994549,10/14/2022 13:46:21
9994,2022,998946,10/14/2022 13:46:17
9988,2022,992601,10/14/2022 13:46:21
9995,2022,996353,10/14/2022 13:46:18
9982,2022,998028,10/14/2022 13:46:22
9989,2022,993470,10/14/2022 13:46:22
9989,2022,996058,10/14/2022 13:46:19
9985,2022,994008,10/14/2022 13:46:23
9995,2022,991127,10/14/2022 13:46:23
9997,2022,992892,10/14/2022 13:46:20
9993,2022,992138,10/14/2022 13:46:24
9993,2022,995226,10/14/2022 13:46:24
9983,2022,999500,10/14/2022 13:46:21
9994,2022,994973,10/14/2022 13:46:25
9990,2022,995560,10/14/2022 13:46:25
9988,2022,997192,10/14/2022 13:46:22
9987,2022,992534,10/14/2022 13:46:26
9989,2022,996979,10/14/2022 13:46:23
9993,2022,999687,10/14/2022 13:46:26
9997,2022,998352,10/14/2022 13:46:24
9980,2022,992201,10/14/2022 13:46:27
9993,2022,998434,10/14/2022 13:46:27
9997,2022,995810,10/14/2022 13:46:25
9995,2022,992858,10/14/2022 13:46:28
9998,2022,998600,10/14/2022 13:46:28
9997,2022,991438,10/14/2022 13:46:26
9983,2022,997007,10/14/2022 13:46:29
9980,2022,992591,10/14/2022 13:46:29
9982,2022,998979,10/14/2022 13:46:27
9995,2022,997769,10/14/2022 13:46:30
9980,2022,993471,10/14/2022 13:46:30
9997,2022,994230,10/14/2022 13:46:28
9985,2022,999476,10/14/2022 13:46:31
9981,2022,993789,10/14/2022 13:46:31
9992,2022,992164,10/14/2022 13:46:29
9994,2022,996017,10/14/2022 13:46:32
9995,2022,995877,10/14/2022 13:46:32
9997,2022,993566,10/14/2022 13:46:33
9997,2022,996672,10/14/2022 13:46:30
9992,2022,993143,10/14/2022 13:46:33
9990,2022,991047,10/14/2022 13:46:34
9982,2022,995818,10/14/2022 13:46:31
9984,2022,995844,10/14/2022 13:46:34
9980,2022,998454,10/14/2022 13:46:35
9995,2022,997120,10/14/2022 13:46:35
9990,2022,999463,10/14/2022 13:46:32
9983,2022,992850,10/14/2022 13:46:36
9993,2022,991265,10/14/2022 13:46:33
9981,2022,997243,10/14/2022 13:46:36
9984,2022,992238,10/14/2022 13:46:37
9998,2022,997174,10/14/2022 13:46:34
9988,2022,995184,10/14/2022 13:46:37
9987,2022,999603,10/14/2022 13:46:35
9993,2022,994874,10/14/2022 13:46:38
9990,2022,995361,10/14/2022 13:46:38
9983,2022,999344,10/14/2022 13:46:36
9989,2022,998660,10/14/2022 13:46:39
9985,2022,995124,10/14/2022 13:46:39
9994,2022,996977,10/14/2022 13:46:40
9989,2022,995657,10/14/2022 13:46:37
9981,2022,998810,10/14/2022 13:46:40
9989,2022,993675,10/14/2022 13:46:41
9992,2022,997970,10/14/2022 13:46:38
9997,2022,992782,10/14/2022 13:46:41
9992,2022,996167,10/14/2022 13:46:42
9987,2022,991247,10/14/2022 13:46:39
9986,2022,997755,10/14/2022 13:46:42
9994,2022,992816,10/14/2022 13:46:43
9989,2022,999215,10/14/2022 13:46:43
9984,2022,995867,10/14/2022 13:46:40
9984,2022,991300,10/14/2022 13:46:44
9987,2022,999793,10/14/2022 13:46:44
9984,2022,993610,10/14/2022 13:46:41
9985,2022,996464,10/14/2022 13:46:45
9990,2022,995771,10/14/2022 13:46:45
9996,2022,999732,10/14/2022 13:46:42
9996,2022,992773,10/14/2022 13:46:46
9991,2022,996095,10/14/2022 13:46:46
9997,2022,998803,10/14/2022 13:46:43
9984,2022,996110,10/14/2022 13:46:47
9986,2022,991527,10/14/2022 13:46:47
9990,2022,996698,10/14/2022 13:46:44
9997,2022,991468,10/14/2022 13:46:48
9984,2022,992906,10/14/2022 13:46:48
9982,2022,996326,10/14/2022 13:46:45
9990,2022,997353,10/14/2022 13:46:49
9988,2022,996015,10/14/2022 13:46:49
9980,2022,992925,10/14/2022 13:46:46
9994,2022,997086,10/14/2022 13:46:50
9989,2022,995577,10/14/2022 13:46:50
9980,2022,993246,10/14/2022 13:46:47
9990,2022,992835,10/14/2022 13:46:51
9993,2022,996528,10/14/2022 13:46:51
9998,2022,996647,10/14/2022 13:46:48
9998,2022,993006,10/14/2022 13:46:52
9984,2022,991155,10/14/2022 13:46:52
9981,2022,994666,10/14/2022 13:46:49
9993,2022,997355,10/14/2022 13:46:53
9980,2022,996262,10/14/2022 13:46:53
9984,2022,995774,10/14/2022 13:46:50
9987,2022,999033,10/14/2022 13:46:54
9990,2022,995706,10/14/2022 13:46:51
9982,2022,991546,10/14/2022 13:46:54
9987,2022,999000,10/14/2022 13:46:55
9985,2022,997242,10/14/2022 13:46:55
9984,2022,999871,10/14/2022 13:46:52
9983,2022,992332,10/14/2022 13:46:56
9987,2022,996087,10/14/2022 13:46:56
9989,2022,993418,10/14/2022 13:46:53
9995,2022,999169,10/14/2022 13:46:57
9987,2022,993824,10/14/2022 13:46:57
9987,2022,997249,10/14/2022 13:46:54
9992,2022,995169,10/14/2022 13:46:58
9986,2022,996313,10/14/2022 13:46:55
9996,2022,997399,10/14/2022 13:46:58
9983,2022,991621,10/14/2022 13:46:59
9998,2022,996985,10/14/2022 13:46:56
9993,2022,994609,10/14/2022 13:46:59
9996,2022,992039,10/14/2022 13:47:00
9989,2022,993096,10/14/2022 13:46:57
9990,2022,996980,10/14/2022 13:47:00
9981,2022,991339,10/14/2022 13:47:01
9994,2022,995922,10/14/2022 13:47:01
9984,2022,997960,10/14/2022 13:46:58
9989,2022,998328,10/14/2022 13:47:02
9989,2022,997753,10/14/2022 13:47:02
9985,2022,992138,10/14/2022 13:46:59
9985,2022,997666,10/14/2022 13:47:03
9984,2022,994949,10/14/2022 13:47:03
9994,2022,995623,10/14/2022 13:47:00
9982,2022,992402,10/14/2022 13:47:04
9998,2022,997178,10/14/2022 13:47:04
9984,2022,998666,10/14/2022 13:47:01
9992,2022,992853,10/14/2022 13:47:05
9995,2022,995359,10/14/2022 13:47:02
